8737 | 41181 | thibon_j_-y | j.-y.thibon | 6 | 4652 | 4652 | paper title 
8738 | 40719 | steele_james | james steele | 1 | 4653 | 4653 | paper title 
8739 | 41719 | verbaarschot_jacobus_ | jacobus verbaarschot | 2 | 4653 | 4653 | paper title 
8740 | 42458 | zahed_ismail_ | ismail zahed | 3 | 4653 | 4653 | paper title 
8741 | 32346 | eliashvili_m_ | m.eliashvili | 1 | 4654 | 4654 | paper title 
8742 | 38052 | okubo_susumu_ | susumu okubo | 1 | 4655 | 4655 | paper title 
8743 | 29578 | abdalla_e_ | e.abdalla | 1 | 4656 | 4656 | paper title 
8744 | 29579 | abdalla_m_c_b | m.c.b.abdalla | 2 | 4656 | 4656 | paper title 
8745 | 41312 | torre_c_g | c.g.torre | 1 | 4657 | 4657 | paper title 
8746 | 41806 | visinescu_mihai_ | mihai visinescu | 1 | 4658 | 4658 | paper title 
8747 | 30280 | bardakci_korkut_ | korkut bardakci | 1 | 4659 | 4659 | paper title 
8748 | 30796 | bougourzi_a_hamid | a.hamid bougourzi | 1 | 4660 | 4660 | paper title 
8749 | 41793 | vinet_luc_ | luc vinet | 2 | 4660 | 4660 | paper title 
8750 | 40408 | singh_harvendra_ | harvendra singh | 1 | 4661 | 4661 | paper title 
8751 | 32330 | eguchi_t_ | t.eguchi | 1 | 4662 | 4662 | paper title 
8752 | 42304 | yang_s.-k. | s.-k.yang | 2 | 4662 | 4662 | paper title 
8753 | 42565 | zhang_r_b | r.b.zhang | 1 | 4663 | 4663 | paper title 
8754 | 33245 | gibbs_p_e | p.e.gibbs | 1 | 4664 | 4664 | paper title 
8755 | 38440 | pawlowski_marek_ | marek pawlowski | 1 | 4665 | 4665 | paper title 
8756 | 38974 | raczka_ryszard_ | ryszard raczka | 2 | 4665 | 4665 | paper title 
8757 | 36652 | markl_martin_ | martin markl | 1 | 4666 | 4666 | paper title 
8758 | 40313 | shnider_steve_ | steve shnider | 2 | 4666 | 4666 | paper title 
8759 | 33582 | grundberg_j_ | j.grundberg | 1 | 4667 | 4667 | paper title 
8760 | 33798 | hansson_t_h | t.h.hansson | 2 | 4667 | 4667 | paper title 
8761 | 30645 | bizo_n_piotr | piotr bizo_n | 1 | 4668 | 4668 | paper title 
8762 | 30738 | bonora_l_ | l.bonora | 1 | 4669 | 4669 | paper title 
8763 | 42217 | xiong_c_s | c.s.xiong | 2 | 4669 | 4669 | paper title 
8764 | 38004 | oh_c_h | c.h.oh | 1 | 4670 | 4670 | paper title 
8765 | 40409 | singh_k_ | k.singh | 2 | 4670 | 4670 | paper title 
8766 | 32604 | ferrando_a_ | a.ferrando | 1 | 4671 | 4671 | paper title 
8767 | 41712 | vento_v_ | v.vento | 2 | 4671 | 4671 | paper title 
8768 | 32265 | dusini_s_ | s.dusini | 1 | 4672 | 4672 | paper title 
8769 | 42544 | zerbini_s_ | s.zerbini | 2 | 4672 | 4672 | paper title 
8770 | 30985 | brzezinski_tomasz_ | tomasz brzezinski | 1 | 4673 | 4673 | paper title 
8771 | 30746 | boos_h_e | h.e.boos | 1 | 4674 | 4674 | paper title 
8772 | 36565 | mangazeev_v_v | v.v.mangazeev | 2 | 4674 | 4674 | paper title 
8773 | 40128 | sergeev_s_m | s.m.sergeev | 3 | 4674 | 4674 | paper title 
8774 | 30943 | brooks_r_ | r.brooks | 1 | 4675 | 4675 | paper title 
8775 | 34703 | gates_s_j_jr | s.j.gates jr | 2 | 4675 | 4675 | paper title 
8776 | 31675 | corrigan_e_ | e.corrigan | 1 | 4676 | 4676 | paper title 
8777 | 32152 | dorey_p_e | p.e.dorey | 2 | 4676 | 4676 | paper title 
8778 | 39227 | rietdijk_r_h | r.h.rietdijk | 3 | 4676 | 4676 | paper title 
8779 | 33216 | ghosh_pijush_k | pijush k.ghosh | 1 | 4677 | 4677 | paper title 
8780 | 35062 | khare_avinash_ | avinash khare | 2 | 4677 | 4677 | paper title 
8781 | 38273 | panigrahi_prasanta_k | prasanta k.panigrahi | 3 | 4677 | 4677 | paper title 
8782 | 30597 | bilal_adel_ | adel bilal | 1 | 4678 | 4678 | paper title 
8783 | 35365 | kogan_ian_i | ian i.kogan | 2 | 4678 | 4678 | paper title 
8784 | 34448 | isidro_j_m | j.m.isidro | 1 | 4679 | 4679 | paper title 
8785 | 39030 | ramallo_a_v | a.v.ramallo | 2 | 4679 | 4679 | paper title 
8786 | 32645 | figueroa-o_farrill_j_m | j.m.figueroa-o_farrill | 1 | 4680 | 4680 | paper title 
8787 | 32583 | felder_giovanni_ | giovanni felder | 1 | 4681 | 4681 | paper title 
8788 | 33017 | gal_tsov_d_v | d.v.gal_tsov | 1 | 4682 | 4682 | paper title 
8789 | 34998 | kechkin_o_v | o.v.kechkin | 2 | 4682 | 4682 | paper title 
8790 | 37825 | nirov_kh.s. | kh.s.nirov | 1 | 4683 | 4683 | paper title 
8791 | 34530 | jadczyk_a_ | a.jadczyk | 1 | 4684 | 4684 | paper title 
8792 | 38004 | oh_c_h | c.h.oh | 1 | 4685 | 4685 | paper title 
8793 | 40409 | singh_k_ | k.singh | 2 | 4685 | 4685 | paper title 
8794 | 40246 | shiekh_a_y | a.y.shiekh | 1 | 4686 | 4686 | paper title 
8795 | 35132 | kikkawa_keiji_ | keiji kikkawa | 1 | 4687 | 4687 | paper title 
8796 | 41035 | tamura_humitaka_ | humitaka tamura | 2 | 4687 | 4687 | paper title 
8797 | 32816 | frau_marialuisa_ | marialuisa frau | 1 | 4688 | 4688 | paper title 
8798 | 36021 | lerda_alberto_ | alberto lerda | 2 | 4688 | 4688 | paper title 
8799 | 40040 | sciuto_stefano_ | stefano sciuto | 3 | 4688 | 4688 | paper title 
8800 | 30732 | bonisch_r_ | r.bonisch | 1 | 4689 | 4689 | paper title 
8801 | 39561 | sabra_w_a | w.a.sabra | 1 | 4690 | 4690 | paper title 
8802 | 40572 | soloviev_o_a | o.a.soloviev | 2 | 4690 | 4690 | paper title 
8803 | 41197 | thomas_s_ | s.thomas | 3 | 4690 | 4690 | paper title 
8804 | 30979 | brustein_r_ | r.brustein | 1 | 4691 | 4691 | paper title 
8805 | 32549 | faux_m_ | m.faux | 2 | 4691 | 4691 | paper title 
8806 | 38193 | ovrut_b_ | b.ovrut | 3 | 4691 | 4691 | paper title 
8807 | 36729 | martino_s.de | s.de martino | 1 | 4692 | 4692 | paper title 
8808 | 40354 | siena_s.de | s.de siena | 2 | 4692 | 4692 | paper title 
8809 | 34362 | illuminati_f_ | f.illuminati | 3 | 4692 | 4692 | paper title 
8810 | 41696 | vekic_marco_ | marco vekic | 1 | 4693 | 4693 | paper title 
8811 | 36190 | liu_shao_ | shao liu | 2 | 4693 | 4693 | paper title 
8812 | 33769 | hamber_herbert_w | herbert w.hamber | 3 | 4693 | 4693 | paper title 
8813 | 35258 | klebanov_igor_r | igor r.klebanov | 1 | 4694 | 4694 | paper title 
8814 | 33677 | gusynin_v_p | v.p.gusynin | 1 | 4695 | 4695 | paper title 
8815 | 37119 | miransky_v_a | v.a.miransky | 2 | 4695 | 4695 | paper title 
8816 | 40321 | shovkovy_i_a | i.a.shovkovy | 3 | 4695 | 4695 | paper title 
8817 | 41211 | thorn_charles_b | charles b.thorn | 1 | 4696 | 4696 | paper title 
8818 | 30014 | aroca_j_m | j.m.aroca | 1 | 4697 | 4697 | paper title 
8819 | 30175 | baig_m_ | m.baig | 2 | 4697 | 4697 | paper title 
8820 | 32763 | fort_h_ | h.fort | 3 | 4697 | 4697 | paper title 
8821 | 29918 | ansari_n_a | n.a.ansari | 1 | 4698 | 4698 | paper title 
8822 | 32680 | fiore_l_di | l.di fiore | 2 | 4698 | 4698 | paper title 
8823 | 36544 | man_ko_m_a | m.a.man_ko | 3 | 4698 | 4698 | paper title 
8824 | 36546 | man_ko_v_i | v.i.man_ko | 4 | 4698 | 4698 | paper title 
8825 | 39376 | romano_r_ | r.romano | 5 | 4698 | 4698 | paper title 
8826 | 40555 | solimeno_s_ | s.solimeno | 6 | 4698 | 4698 | paper title 
8827 | 42443 | zaccaria_f_ | f.zaccaria | 7 | 4698 | 4698 | paper title 
8828 | 32101 | dodonov_v_v | v.v.dodonov | 1 | 4699 | 4699 | paper title 
8829 | 35450 | korennoy_ya_a | ya.a.korennoy | 2 | 4699 | 4699 | paper title 
8830 | 36546 | man_ko_v_i | v.i.man_ko | 3 | 4699 | 4699 | paper title 
8831 | 37466 | muukhin_y_a | y.a.muukhin | 4 | 4699 | 4699 | paper title 
8832 | 42363 | yi_piljin_ | piljin yi | 1 | 4700 | 4700 | paper title 
8833 | 36330 | lunev_f_a | f.a.lunev | 1 | 4701 | 4701 | paper title 
8834 | 36330 | lunev_f_a | f.a.lunev | 1 | 4702 | 4702 | paper title 
8835 | 39469 | rudd_robert_ | robert rudd | 1 | 4703 | 4703 | paper title 
8836 | 30943 | brooks_r_ | r.brooks | 1 | 4704 | 4704 | paper title 
8837 | 36107 | lifschytz_g_ | g.lifschytz | 2 | 4704 | 4704 | paper title 
8838 | 39458 | ruan_j_ | j.ruan | 1 | 4705 | 4705 | paper title 
8839 | 31726 | crewther_r_j | r.j.crewther | 2 | 4705 | 4705 | paper title 
8840 | 39972 | schray_j_org_ | j_org schray | 1 | 4706 | 4706 | paper title 
8841 | 36586 | manogue_corinne_a | corinne a.manogue | 2 | 4706 | 4706 | paper title 
8842 | 29895 | andreev_oleg_ | oleg andreev | 1 | 4707 | 4707 | paper title 
8843 | 31707 | coussaert_o_ | o.coussaert | 1 | 4708 | 4708 | paper title 
8844 | 33956 | henneaux_m_ | m.henneaux | 2 | 4708 | 4708 | paper title 
8845 | 32789 | fradkin_e_ | e.fradkin | 1 | 4709 | 4709 | paper title 
8846 | 39876 | schaposnik_f_a | f.a.schaposnik | 2 | 4709 | 4709 | paper title 
8847 | 34215 | howe_p_s | p.s.howe | 1 | 4710 | 4710 | paper title 
8848 | 38293 | papadopoulos_g_ | g.papadopoulos | 2 | 4710 | 4710 | paper title 
8849 | 42043 | west_p_c | p.c.west | 3 | 4710 | 4710 | paper title 
8850 | 40775 | stoilov_m_ | m.stoilov | 1 | 4711 | 4711 | paper title 
8851 | 42462 | zaikov_r_ | r.zaikov | 2 | 4711 | 4711 | paper title 
8852 | 38814 | poppitz_erich_ | erich poppitz | 1 | 4712 | 4712 | paper title 
8853 | 39049 | randall_lisa_ | lisa randall | 2 | 4712 | 4712 | paper title 
8854 | 32980 | gaberdiel_m_r | m.r.gaberdiel | 1 | 4713 | 4713 | paper title 
8855 | 31337 | chamorro_a_ | a.chamorro | 1 | 4714 | 4714 | paper title 
8856 | 41802 | virbhadra_k_s | k.s.virbhadra | 2 | 4714 | 4714 | paper title 
8857 | 34189 | hosotani_yutaka_ | yutaka hosotani | 1 | 4715 | 4715 | paper title 
8858 | 30517 | berkovits_nathan_ | nathan berkovits | 1 | 4716 | 4716 | paper title 
8859 | 41585 | vafa_cumrun_ | cumrun vafa | 2 | 4716 | 4716 | paper title 
8860 | 32731 | foda_omar_ | omar foda | 1 | 4717 | 4717 | paper title 
8861 | 38926 | quano_yas-hiro_ | yas-hiro quano | 2 | 4717 | 4717 | paper title 
8862 | 35274 | klemm_a_ | a.klemm | 1 | 4718 | 4718 | paper title 
8863 | 36088 | lian_b_h | b.h.lian | 2 | 4718 | 4718 | paper title 
8864 | 39274 | roan_s_s | s.s.roan | 3 | 4718 | 4718 | paper title 
8865 | 42335 | yau_s.-t. | s.-t.yau | 4 | 4718 | 4718 | paper title 
8866 | 35789 | langmann_edwin_ | edwin langmann | 1 | 4719 | 4719 | paper title 
8867 | 37042 | mickelsson_jouko_ | jouko mickelsson | 2 | 4719 | 4719 | paper title 
8868 | 29578 | abdalla_e_ | e.abdalla | 1 | 4720 | 4720 | paper title 
8869 | 29579 | abdalla_m_c_b | m.c.b.abdalla | 2 | 4720 | 4720 | paper title 
8870 | 32678 | fiore_gaetano_ | gaetano fiore | 1 | 4721 | 4721 | paper title 
8871 | 30735 | bonneau_guy_ | guy bonneau | 1 | 4722 | 4722 | paper title 
8872 | 32734 | forste_stefan_ | stefan forste | 1 | 4723 | 4723 | paper title 
8873 | 33645 | guo_hanying_ | hanying guo | 1 | 4724 | 4724 | paper title 
8874 | 36067 | li_jianming_ | jianming li | 2 | 4724 | 4724 | paper title 
8875 | 42187 | wu_ke_ | ke wu | 3 | 4724 | 4724 | paper title 
8876 | 33645 | guo_hanying_ | hanying guo | 1 | 4725 | 4725 | paper title 
8877 | 36067 | li_jianming_ | jianming li | 2 | 4725 | 4725 | paper title 
8878 | 33645 | guo_hanying_ | hanying guo | 1 | 4726 | 4726 | paper title 
8879 | 36067 | li_jianming_ | jianming li | 2 | 4726 | 4726 | paper title 
8880 | 42187 | wu_ke_ | ke wu | 3 | 4726 | 4726 | paper title 
8881 | 29688 | aharonov_yakir_ | yakir aharonov | 1 | 4727 | 4727 | paper title 
8882 | 29866 | anandan_jeeva_ | jeeva anandan | 2 | 4727 | 4727 | paper title 
8883 | 41589 | vaidman_lev_ | lev vaidman | 3 | 4727 | 4727 | paper title 
8884 | 41589 | vaidman_lev_ | lev vaidman | 1 | 4728 | 4728 | paper title 
8885 | 34399 | intriligator_k_ | k.intriligator | 1 | 4729 | 4729 | paper title 
8886 | 40073 | seiberg_n_ | n.seiberg | 2 | 4729 | 4729 | paper title 
8887 | 29949 | aoyama_hideaki_ | hideaki aoyama | 1 | 4730 | 4730 | paper title 
8888 | 41874 | wada_shinya_ | shinya wada | 2 | 4730 | 4730 | paper title 
8889 | 36067 | li_jianming_ | jianming li | 1 | 4731 | 4731 | paper title 
8890 | 30097 | awata_h_ | h.awata | 1 | 4732 | 4732 | paper title 
8891 | 32936 | fukuma_m_ | m.fukuma | 2 | 4732 | 4732 | paper title 
8892 | 36819 | matsuo_y_ | y.matsuo | 3 | 4732 | 4732 | paper title 
8893 | 37976 | odake_s_ | s.odake | 4 | 4732 | 4732 | paper title 
8894 | 31395 | chen_bin_ | bin chen | 1 | 4733 | 4733 | paper title 
8895 | 32065 | ding_hao-gang_ | hao-gang ding | 2 | 4733 | 4733 | paper title 
8896 | 42187 | wu_ke_ | ke wu | 3 | 4733 | 4733 | paper title 
8897 | 32333 | eholzer_wolfgang_ | wolfgang eholzer | 1 | 4734 | 4734 | paper title 
8898 | 36330 | lunev_f_a | f.a.lunev | 1 | 4735 | 4735 | paper title 
8899 | 31015 | bunke_ulrich_ | ulrich bunke | 1 | 4736 | 4736 | paper title 
8900 | 35903 | lee_choonkyu_ | choonkyu lee | 1 | 4737 | 4737 | paper title 
8901 | 42363 | yi_piljin_ | piljin yi | 2 | 4737 | 4737 | paper title 
8902 | 33701 | haagensen_peter_e | peter e.haagensen | 1 | 4738 | 4738 | paper title 
8903 | 34641 | johnson_kenneth_ | kenneth johnson | 2 | 4738 | 4738 | paper title 
8904 | 38052 | okubo_susumu_ | susumu okubo | 1 | 4739 | 4739 | paper title 
8905 | 29940 | antonuccio_f_ | f.antonuccio | 1 | 4740 | 4740 | paper title 
8906 | 38343 | park_q-han_ | q-han park | 1 | 4741 | 4741 | paper title 
8907 | 40273 | shin_h_j | h.j.shin | 2 | 4741 | 4741 | paper title 
8908 | 40904 | sutcliffe_paul_ | paul sutcliffe | 1 | 4742 | 4742 | paper title 
8909 | 40154 | sfetsos_konstadinos_ | konstadinos sfetsos | 1 | 4743 | 4743 | paper title 
8910 | 40007 | schupp_peter_ | peter schupp | 1 | 4744 | 4744 | paper title 
8911 | 30177 | bailin_d_ | d.bailin | 1 | 4745 | 4745 | paper title 
8912 | 36260 | love_a_ | a.love | 2 | 4745 | 4745 | paper title 
8913 | 39561 | sabra_w_a | w.a.sabra | 3 | 4745 | 4745 | paper title 
8914 | 41197 | thomas_s_ | s.thomas | 4 | 4745 | 4745 | paper title 
8915 | 32751 | ford_l_h | l.h.ford | 1 | 4746 | 4746 | paper title 
8916 | 40168 | shafiekhani_azizollah_ | azizollah shafiekhani | 1 | 4747 | 4747 | paper title 
8917 | 41961 | watson_n_j | n.j.watson | 1 | 4748 | 4748 | paper title 
8918 | 32835 | freedman_daniel_z | daniel z.freedman | 1 | 4749 | 4749 | paper title 
8919 | 32277 | dvoeglazov_valeri | valeri dvoeglazov | 1 | 4750 | 4750 | paper title 
8920 | 42565 | zhang_r_b | r.b.zhang | 1 | 4751 | 4751 | paper title 
8921 | 29588 | abe_mitsuko_ | mitsuko abe | 1 | 4752 | 4752 | paper title 
8922 | 37527 | nakamichi_a_ | a.nakamichi | 2 | 4752 | 4752 | paper title 
8923 | 41506 | ueno_t_ | t.ueno | 3 | 4752 | 4752 | paper title 
8924 | 34728 | jurco_b_ | b.jurco | 1 | 4753 | 4753 | paper title 
8925 | 38004 | oh_c_h | c.h.oh | 1 | 4754 | 4754 | paper title 
8926 | 40409 | singh_k_ | k.singh | 2 | 4754 | 4754 | paper title 
8927 | 30750 | stnik_norma mankov c borv | norma mankov c borv stnik | 1 | 4755 | 4755 | paper title 
8928 | 33094 | a-compe__h_garc__i_an | h.garc_ i a-compe_ an | 1 | 4756 | 4756 | paper title 
8929 | 42735 | opez-romero_j_m_l_ | j.m.l_ opez-romero | 2 | 4756 | 4756 | paper title 
8930 | 42720 | guez-segura_m_a_rodr__i | m.a.rodr_ i guez-segura | 3 | 4756 | 4756 | paper title 
8931 | 40526 | socolovsky_m_ | m.socolovsky | 4 | 4756 | 4756 | paper title 
8932 | 39657 | saleur_h_ | h.saleur | 1 | 4757 | 4757 | paper title 
8933 | 40454 | skorik_s_ | s.skorik | 2 | 4757 | 4757 | paper title 
8934 | 41952 | warner_n_p | n.p.warner | 3 | 4757 | 4757 | paper title 
8935 | 31382 | chaudhuri_s_ | s.chaudhuri | 1 | 4758 | 4758 | paper title 
8936 | 38746 | polchinski_j_ | j.polchinski | 2 | 4758 | 4758 | paper title 
8937 | 31959 | delius_gustav_w | gustav w.delius | 1 | 4759 | 4759 | paper title 
8938 | 33416 | gould_mark_d | mark d.gould | 2 | 4759 | 4759 | paper title 
8939 | 36158 | links_jon_r | jon r.links | 3 | 4759 | 4759 | paper title 
8940 | 42574 | zhang_yao-zhong | yao-zhong zhang | 4 | 4759 | 4759 | paper title 
8941 | 35652 | kunitomo_hiroshi_ | hiroshi kunitomo | 1 | 4760 | 4760 | paper title 
8942 | 39615 | sakaguchi_makoto_ | makoto sakaguchi | 2 | 4760 | 4760 | paper title 
8943 | 41260 | tokura_akira_ | akira tokura | 3 | 4760 | 4760 | paper title 
8944 | 30481 | berceanu_stefan_ | stefan berceanu | 1 | 4761 | 4761 | paper title 
8945 | 42645 | zinoviev_yu_m | yu.m.zinoviev | 1 | 4762 | 4762 | paper title 
8946 | 30127 | baacke_j_ | j.baacke | 1 | 4763 | 4763 | paper title 
8947 | 31826 | daiber_t_ | t.daiber | 2 | 4763 | 4763 | paper title 
8948 | 41768 | viefers_s_ | s.viefers | 1 | 4764 | 4764 | paper title 
8949 | 39095 | ravndal_f_ | f.ravndal | 2 | 4764 | 4764 | paper title 
8950 | 33886 | haugset_t_ | t.haugset | 3 | 4764 | 4764 | paper title 
8951 | 30804 | boulatov_d_v | d.v.boulatov | 1 | 4765 | 4765 | paper title 
8952 | 40073 | seiberg_nathan_ | nathan seiberg | 1 | 4766 | 4766 | paper title 
8953 | 32244 | dunbar_david_c | david c.dunbar | 1 | 4767 | 4767 | paper title 
8954 | 37876 | norridge_paul_s | paul s.norridge | 2 | 4767 | 4767 | paper title 
8955 | 32914 | fujii_akira_ | akira fujii | 1 | 4768 | 4768 | paper title 
8956 | 35826 | latorre_j_i | j.i.latorre | 1 | 4769 | 4769 | paper title 
8957 | 38382 | pascual_p_ | p.pascual | 2 | 4769 | 4769 | paper title 
8958 | 41082 | tarrach_r_ | r.tarrach | 3 | 4769 | 4769 | paper title 
8959 | 30910 | brihaye_y_ | y.brihaye | 1 | 4770 | 4770 | paper title 
8960 | 33264 | giller_s_ | s.giller | 2 | 4770 | 4770 | paper title 
8961 | 35477 | kosinski_p_ | p.kosinski | 3 | 4770 | 4770 | paper title 
8962 | 38553 | pesando_i_ | i.pesando | 1 | 4771 | 4771 | paper title 
8963 | 39040 | ramos_e_ | e.ramos | 1 | 4772 | 4772 | paper title 
8964 | 39294 | roca_j_ | j.roca | 2 | 4772 | 4772 | paper title 
8965 | 34530 | jadczyk_a_ | a.jadczyk | 1 | 4773 | 4773 | paper title 
8966 | 33055 | gangopadhyaya_a_ | a.gangopadhyaya | 1 | 4774 | 4774 | paper title 
8967 | 38231 | pagnamenta_a_ | a.pagnamenta | 2 | 4774 | 4774 | paper title 
8968 | 40862 | sukhatme_u_ | u.sukhatme | 3 | 4774 | 4774 | paper title 
8969 | 33092 | garcia-bellido_juan_ | juan garcia-bellido | 1 | 4775 | 4775 | paper title 
8970 | 36138 | linde_andrei_ | andrei linde | 2 | 4775 | 4775 | paper title 
8971 | 32039 | dick_rainer_ | rainer dick | 1 | 4776 | 4776 | paper title 
8972 | 42054 | wetterich_christoph_ | christoph wetterich | 1 | 4777 | 4777 | paper title 
8973 | 35808 | larsen_a_l | a.l.larsen | 1 | 4778 | 4778 | paper title 
8974 | 34118 | holten_j.w.van | j.w.van holten | 1 | 4779 | 4779 | paper title 
8975 | 30851 | braga_nelson_r_f | nelson r.f.braga | 1 | 4780 | 4780 | paper title 
8976 | 31857 | das_ashok_ | ashok das | 2 | 4780 | 4780 | paper title 
8977 | 36506 | makeenko_yu_ | yu.makeenko | 1 | 4781 | 4781 | paper title 
8978 | 37299 | moritsch_o_ | o.moritsch | 1 | 4782 | 4782 | paper title 
8979 | 40026 | schweda_m_ | m.schweda | 2 | 4782 | 4782 | paper title 
8980 | 40577 | sommer_t_ | t.sommer | 3 | 4782 | 4782 | paper title 
8981 | 30038 | aschieri_p_ | p.aschieri | 1 | 4783 | 4783 | paper title 
8982 | 31255 | castellani_l_ | l.castellani | 2 | 4783 | 4783 | paper title 
8983 | 34797 | kalmykov_m_yu | m.yu.kalmykov | 1 | 4784 | 4784 | paper title 
8984 | 38882 | pronin_p_i | p.i.pronin | 2 | 4784 | 4784 | paper title 
8985 | 40741 | stepanyantz_k_v | k.v.stepanyantz | 3 | 4784 | 4784 | paper title 
8986 | 30765 | boresch_a_ | a.boresch | 1 | 4785 | 4785 | paper title 
8987 | 35771 | landsteiner_k_ | k.landsteiner | 2 | 4785 | 4785 | paper title 
8988 | 36019 | lerche_w_ | w.lerche | 3 | 4785 | 4785 | paper title 
8989 | 40149 | sevrin_a_ | a.sevrin | 4 | 4785 | 4785 | paper title 
8990 | 40572 | soloviev_o_a | o.a.soloviev | 1 | 4786 | 4786 | paper title 
8991 | 30738 | bonora_l_ | l.bonora | 1 | 4787 | 4787 | paper title 
8992 | 36189 | liu_q_p | q.p.liu | 2 | 4787 | 4787 | paper title 
8993 | 42217 | xiong_c_s | c.s.xiong | 3 | 4787 | 4787 | paper title 
8994 | 31303 | ceresole_a_ | a.ceresole | 1 | 4788 | 4788 | paper title 
8995 | 31795 | d_auria_r_ | r.d_auria | 2 | 4788 | 4788 | paper title 
8996 | 32606 | ferrara_s_ | s.ferrara | 3 | 4788 | 4788 | paper title 
8997 | 34733 | jurisich_elizabeth_ | elizabeth jurisich | 1 | 4789 | 4789 | paper title 
8998 | 36017 | lepowsky_james_ | james lepowsky | 2 | 4789 | 4789 | paper title 
8999 | 42112 | wilson_r_l | r.l.wilson | 3 | 4789 | 4789 | paper title 
9000 | 29860 | amorim_r_ | r.amorim | 1 | 4790 | 4790 | paper title 
9001 | 30274 | barcelos-neto_j_ | j.barcelos-neto | 2 | 4790 | 4790 | paper title 
9002 | 35043 | keski-vakkuri_e_ | e.keski-vakkuri | 1 | 4791 | 4791 | paper title 
9003 | 36107 | lifschytz_g_ | g.lifschytz | 2 | 4791 | 4791 | paper title 
9004 | 36783 | mathur_s_d | s.d.mathur | 3 | 4791 | 4791 | paper title 
9005 | 38152 | ortiz_m_e | m.e.ortiz | 4 | 4791 | 4791 | paper title 
9006 | 34169 | horowitz_g_t | g.t.horowitz | 1 | 4792 | 4792 | paper title 
9007 | 41406 | tseytlin_a_a | a.a.tseytlin | 2 | 4792 | 4792 | paper title 
9008 | 32497 | faddeev_l_d | l.d.faddeev | 1 | 4793 | 4793 | paper title 
9009 | 33188 | gervais_jean-loup | jean-loup gervais | 1 | 4794 | 4794 | paper title 
9010 | 39817 | saveliev_mikhail_v | mikhail v.saveliev | 2 | 4794 | 4794 | paper title 
9011 | 30611 | bimonte_g_ | g.bimonte | 1 | 4795 | 4795 | paper title 
9012 | 36276 | lozano_g_ | g.lozano | 2 | 4795 | 4795 | paper title 
9013 | 30274 | barcelos-neto_j_ | j.barcelos-neto | 1 | 4796 | 4796 | paper title 
9014 | 40370 | silva_m_b_d | m.b.d.silva | 2 | 4796 | 4796 | paper title 
9015 | 30274 | barcelos-neto_j_ | j.barcelos-neto | 1 | 4797 | 4797 | paper title 
9016 | 31854 | dargam_t_g | t.g.dargam | 2 | 4797 | 4797 | paper title 
9017 | 39504 | rusakov_b_ | b.rusakov | 1 | 4798 | 4798 | paper title 
9018 | 42318 | yankielowicz_s_ | s.yankielowicz | 2 | 4798 | 4798 | paper title 
9019 | 31349 | chandar_l_ | l.chandar | 1 | 4799 | 4799 | paper title 
9020 | 32409 | ercolessi_e_ | e.ercolessi | 2 | 4799 | 4799 | paper title 
9021 | 37195 | mohammedi_n_ | n.mohammedi | 1 | 4800 | 4800 | paper title 
9022 | 30971 | brunelli_j_c | j.c.brunelli | 1 | 4801 | 4801 | paper title 
9023 | 31857 | das_a_ | a.das | 2 | 4801 | 4801 | paper title 
9024 | 33701 | haagensen_peter_e | peter e.haagensen | 1 | 4802 | 4802 | paper title 
9025 | 35603 | kubyshin_yuri | yuri kubyshin | 2 | 4802 | 4802 | paper title 
9026 | 35826 | latorre_jos_e_ignacio | jos_e ignacio latorre | 3 | 4802 | 4802 | paper title 
9027 | 37280 | moreno_e_ | e.moreno | 4 | 4802 | 4802 | paper title 
9028 | 37546 | nakatsu_toshio_ | toshio nakatsu | 1 | 4803 | 4803 | paper title 
9029 | 32835 | freedman_daniel_z | daniel z.freedman | 1 | 4804 | 4804 | paper title 
9030 | 40106 | sen_ashoke_ | ashoke sen | 1 | 4805 | 4805 | paper title 
9031 | 42691 | zwiebach_barton_ | barton zwiebach | 2 | 4805 | 4805 | paper title 
9032 | 42054 | wetterich_christof_ | christof wetterich | 1 | 4806 | 4806 | paper title 
9033 | 32454 | evans_jonathan_m | jonathan m.evans | 1 | 4807 | 4807 | paper title 
9034 | 41449 | tuckey_philip_a | philip a.tuckey | 2 | 4807 | 4807 | paper title 
9035 | 36494 | majid_shahn_ | shahn majid | 1 | 4808 | 4808 | paper title 
9036 | 39323 | rodriguez-plaza_m_j | m.j.rodriguez-plaza | 2 | 4808 | 4808 | paper title 
9037 | 31811 | daboul_jamil_ | jamil daboul | 1 | 4809 | 4809 | paper title 
9038 | 37787 | nieto_michael_martin | michael martin nieto | 2 | 4809 | 4809 | paper title 
9039 | 31811 | daboul_jamil_ | jamil daboul | 1 | 4810 | 4810 | paper title 
9040 | 37787 | nieto_michael_martin | michael martin nieto | 2 | 4810 | 4810 | paper title 
9041 | 40198 | shariati_a_ | a.shariati | 1 | 4811 | 4811 | paper title 
9042 | 29677 | aghamohammadi_a_ | a.aghamohammadi | 2 | 4811 | 4811 | paper title 
9043 | 33866 | hassan_s_f | s.f.hassan | 1 | 4812 | 4812 | paper title 
9044 | 32250 | dunne_gerald_ | gerald dunne | 1 | 4813 | 4813 | paper title 
9045 | 34215 | howe_p_s | p.s.howe | 1 | 4814 | 4814 | paper title 
9046 | 35962 | leeming_m_i | m.i.leeming | 2 | 4814 | 4814 | paper title 
